hd,ra,dec,flamsteed,bayer,const,propername,mag
150362,249.9333,23.2073,,,,,8.58
150281,249.9583,5.5072,,,,,8.62
150305,249.9649,8.8232,,,,,8.4
150363,249.9675,21.2380,,,,,8.19
150341,249.9727,16.8253,,,,,8.08
150431,250.0027,25.5353,,,,,8.31
150393,250.0511,17.7072,,,,,7.21
150343,250.0561,7.6260,,,,,8.31
150464,250.1143,21.5066,,,,,8.02
150537,250.1174,29.8586,,,,,8.17
150567,250.1763,28.9151,,,,,7.69
150483,250.2139,12.3950,,,,,6.08
150554,250.2352,21.9481,,,,,7.67
150553,250.2364,22.7681,,,,,8.45
150580,250.2524,24.8587,,,,,6.07
150555,250.2881,17.2382,,,,,9.07
150493,250.3197,1.2454,,,,,6.4
150600,250.3294,22.4367,,,,,7.19
150484,250.3369,0.5076,,,,,8.52
150568,250.3442,16.1065,,,,,7.83
150538,250.3712,6.2759,,,,,9.74
150511,250.3713,1.3132,,,,,9.42
150556,250.3845,7.9516,,,,,10.11
150632,250.3881,18.9215,,,,,7.34
150665,250.3910,26.0801,,,,,7.77
150633,250.4593,13.1488,,,,,7.95
150683,250.4720,18.6286,,,,,8.52
150618,250.5305,1.2417,,,,,7.59
150616,250.5330,2.2724,,,,,7.88
150617,250.5471,1.4676,,,,,8.56
150799,250.5590,25.4340,,,,,8.87
150651,250.5934,2.0629,,,,,9.22
150711,250.5933,13.0412,,,,,8.56
150781,250.6087,21.5929,,,,,7.21
150828,250.6450,23.6672,,,,,8.06
150732,250.7176,0.0752,,,,,8.24
150889,250.7294,25.8549,,,,,7.59
150830,250.7377,15.6543,,,,,7.41
150800,250.7406,10.9417,,,,,8.27
150764,250.7620,3.4544,,,,,7.41
150918,250.7771,26.0569,,,,,7.9
150857,250.8112,12.8783,,,,,7.45
150945,250.8352,25.1414,,,,,8.49
150946,250.8617,23.1965,,,,,8.84
150933,250.8754,20.7161,,,,,7.19
151006,250.8788,28.9668,,,,,9.05
150905,250.8891,12.4186,,,,,7.21
150947,250.8959,20.6973,,,,,8.4
150891,250.9117,6.6186,,,,,7.7
150999,250.9557,19.8356,,,,,8.59
150921,250.9598,7.5194,,,,,8.32
151024,250.9662,26.2310,,,,,8.57
150906,250.9736,4.0194,,,,,8.23
150965,251.0017,9.0216,,,,,7.99
151045,251.0044,22.3843,,,,,8.29
151069,251.0079,28.2414,,,,,8.93
151070,251.0440,23.5175,,,,,6.87
151000,251.0760,7.3175,,,,,8.03
151071,251.1087,18.5685,,,,,8.5
151072,251.1412,13.6111,,,,,8.57
151027,251.1722,4.9125,,,,,8.2
151029,251.1767,2.3329,,,,,7.46
151122,251.1859,17.0431,,,,,8.56
151059,251.1868,9.5075,,,,,8.07
151088,251.2155,9.9517,,,,,7.88
151202,251.2596,23.7177,,,,,7.32
151256,251.3304,24.5832,,,,,8.27
151203,251.3438,15.7453,,,,,5.6
151304,251.3861,27.1261,,,,,8.3
151190,251.3960,8.0503,,,,,9.52
151328,251.4130,27.1770,,,,,8.52
151329,251.4325,19.6427,,,,,8.16
151191,251.4445,2.8877,,,,,9.84
151368,251.4473,29.9932,,,,,8.8
151219,251.4917,4.0418,,,,,7.12
151305,251.5145,15.3630,,,,,8.18
151369,251.5154,26.0376,,,,,8.36
151354,251.5632,17.8385,,,,,8.35
151291,251.5648,7.3601,,,,,8.6
151292,251.5720,4.8851,,,,,9.1
151269,251.5742,3.8493,,,,,7.91
151409,251.6054,20.0231,,,,,7.75
151331,251.6579,2.3234,,,,,7.9
151355,251.6956,2.2095,,,,,8.87
151372,251.7208,2.2425,,,,,6.72
151483,251.7238,17.9496,,,,,8.48
151572,251.7583,29.2253,,,,,8.6
151493,251.7907,13.0314,,,,,7.91
151625,251.8536,28.3987,,,,,7.96
151465,251.8540,2.1609,,,,,7.71
151545,251.8578,13.6639,,,,,8.85
151466,251.8679,1.4566,,,,,8.57
151626,251.9481,20.2053,,,,,7.6
151556,251.9623,6.6037,,,,,9.22
151546,251.9940,1.2133,,,,,8.39
151605,252.0122,8.8365,,,,,8.46
151699,252.0188,25.5474,,,,,8.15
151616,252.0249,11.1324,,,,,7.42
151733,252.0282,27.8818,,,,,8.36
151627,252.0370,13.5903,,,,,6.38
151591,252.0575,1.0905,,,,,7.18
151629,252.0670,8.4006,,,,,8.1
151618,252.0841,2.7379,,,,,7.99
151701,252.1008,17.1332,,,,,7.37
151780,252.1337,26.5995,,,,,7.85
151750,252.1397,21.3904,,,,,8.34
151766,252.1780,18.3189,,,,,7.59
151702,252.1910,6.7166,,,,,8.51
151782,252.2516,12.8820,,,,,7.35
151796,252.2900,12.9091,,,,,6.64
151852,252.3039,19.2942,,,,,8.17
151783,252.3568,0.8905,,,,,7.38
151838,252.3640,11.8820,,,,,8.28
151812,252.3753,5.3651,,,,,8.14
151938,252.3833,26.0349,,,,,8.36
151828,252.3927,6.1693,,,,,9.23
151862,252.3944,13.2611,,,,,5.91
151994,252.4095,28.3417,,,,,8.81
152013,252.4334,28.3852,,,,,7.82
151952,252.4580,21.6779,,,,,7.82
151939,252.4882,15.3770,,,,,6.98
151879,252.4922,9.4213,,,,,6.91
151953,252.5076,14.0342,,,,,7.73
152032,252.5170,26.2091,,,,,7.28
151995,252.5220,18.9004,,,,,8.85
151972,252.5267,16.4956,,,,,7.86
151954,252.5430,11.0754,,,,,7.96
151955,252.5683,8.1684,,,,,8.36
152014,252.6881,4.4515,,,,,8.7
152067,252.7456,5.4890,,,,,7.4
152112,252.7628,9.8789,,,,,7.14
152068,252.7672,4.7830,,,,,8.4
152113,252.7809,9.4043,,,,,6.68
152174,252.7836,18.0775,,,,,7.41
152155,252.7996,15.7947,,,,,7.24
152264,252.8037,29.5711,,,,,7.72
152115,252.8398,0.2998,,,,,8.08
152225,252.8401,19.3156,,,,,8.55
152126,252.8636,3.1833,,,,,9.09
