hd,ra,dec,flamsteed,bayer,const,propername,mag
321724,276.4621,-35.4696,,,,,8.99
169202,276.4694,-46.6148,,,,,8.55
169398,276.4775,-33.9457,,,,,6.3
169216,276.4865,-46.9877,,,,,8.66
169151,276.4877,-51.3887,,,,,7.76
168669,276.5095,-66.6573,,,,,8.86
169340,276.5285,-40.0528,,,,,8.55
169461,276.5558,-33.1860,,,,,8.88
169300,276.5682,-45.9562,,,,,8.03
169427,276.6027,-41.0646,,,,,9.1
168599,276.6146,-69.5093,,,,,7.85
169444,276.6416,-40.0396,,,,,9.26
169541,276.6459,-32.7752,,,,,8.47
168983,276.6474,-61.6605,,,,,7.87
169560,276.6573,-31.7677,,,,,9.24
169586,276.6701,-30.3933,,,,,6.75
169562,276.7014,-35.2903,,,,,8.37
169080,276.7028,-61.2834,,,,,7.89
169239,276.7063,-53.6314,,,,,8.7
169325,276.7198,-51.5492,,,,,8.26
169404,276.7195,-47.7523,,,,,9.51
169405,276.7250,-48.1172,,,,,5.44
169502,276.7315,-42.6797,,,,,8.54
168741,276.7647,-69.3811,,,,,8.0
169504,276.7668,-43.5241,,,,,9.81
169407,276.7740,-50.5092,,,,,8.5
169589,276.7838,-39.2586,,,,,9.85
169383,276.8037,-51.8843,,,,,7.97
169303,276.8232,-55.9543,,,,,7.62
169349,276.8290,-53.6339,,,,,7.2
169734,276.8407,-30.1244,,,,,9.05
169679,276.8467,-36.0160,,,,,7.11
169735,276.8987,-32.3935,,,,,9.12
169611,276.9054,-45.7288,,,,,9.04
169096,276.9094,-64.6675,,,,,8.53
169429,276.9098,-54.0339,,,,,7.92
169528,276.9319,-49.9992,,,,,8.8
169831,276.9837,-33.3248,,,,,8.85
169220,277.0135,-63.3131,,,,,8.22
169546,277.0236,-52.7490,,,,,8.73
169791,277.0244,-38.3566,,,,,7.8
169811,277.0262,-37.3765,,,,,8.67
168951,277.0309,-69.3144,,,,,8.19
169594,277.0488,-52.5000,,,,,7.33
169643,277.0683,-49.5192,,,,,8.55
169812,277.0689,-40.5035,,,,,9.22
169874,277.0795,-35.3397,,,,,9.01
169854,277.1022,-40.2590,,,,,8.63
169853,277.1130,-38.9957,,,,,5.63
169855,277.1352,-40.9925,,,,,9.05
169766,277.1379,-46.7489,,,,,7.98
169645,277.1704,-53.8503,,,,,7.55
169898,277.1837,-41.6748,,,,,8.03
169942,277.1936,-38.0284,,,,,7.65
169857,277.1948,-44.0887,,,,,9.29
169972,277.1961,-36.9958,,,,,8.3
169664,277.2058,-54.6920,,,,,8.98
169505,277.2060,-60.6097,,,,,8.4
169613,277.2196,-57.1418,,,,,8.72
170037,277.2263,-32.8481,,,,,9.07
169923,277.2480,-43.1248,,,,,8.91
169351,277.2575,-65.1888,,,,,7.7
169881,277.2655,-47.1822,,,,,7.69
170038,277.2810,-37.0099,,,,,8.05
169943,277.3036,-43.8459,,,,,6.36
169743,277.3053,-54.9344,,,,,9.54
170021,277.3151,-41.9566,,,,,8.25
170040,277.3200,-38.8513,,,,,6.63
170144,277.3303,-31.5587,,,,,8.18
169861,277.3374,-51.3126,,,,,9.82
170041,277.3520,-41.5781,,,,,9.66
169977,277.3649,-47.0857,,,,,7.6
169241,277.3758,-68.8666,,,,,8.53
169901,277.3873,-50.8781,,,,,9.7
169328,277.3896,-67.5646,,,,,9.14
170042,277.3973,-44.4584,,,,,9.25
170213,277.4079,-33.9340,,,,,7.04
170023,277.4103,-46.7176,,,,,8.87
169530,277.4279,-64.5933,,,,,8.44
170237,277.4372,-34.2688,,,,,8.2
170128,277.4638,-42.9121,,,,,9.29
170069,277.4831,-47.2205,,,,,5.69
169836,277.4863,-57.5231,,,,,5.74
170186,277.4954,-39.5314,,,,,8.34
170281,277.5009,-33.5478,,,,,8.23
170280,277.5086,-33.4954,,,,,7.7
170149,277.5182,-43.8340,,,,,7.11
169384,277.5205,-68.8361,,,,,8.5
170091,277.5594,-49.4890,,,,,7.84
170282,277.5633,-38.4170,,,,,9.88
