hd,ra,dec,flamsteed,bayer,const,propername,mag
16529,39.3838,-47.3921,,,,,8.59
16482,39.4088,-36.1594,,,,,8.31
16518,39.4173,-43.2372,,,,,8.15
16519,39.4263,-43.6731,,,,,9.24
16492,39.4357,-34.5382,,,,,9.01
16516,39.4533,-37.8096,,,,,9.35
16503,39.4719,-33.6772,,,,,7.35
16540,39.4915,-38.7690,,,,,9.45
16777,39.4939,-67.3009,,,,,6.91
16572,39.5504,-40.4351,,,,,9.6
16591,39.5505,-41.9043,,,,,7.23
16590,39.5632,-41.5533,,,,,7.37
16700,39.5717,-59.0157,,,,,8.9
16603,39.5829,-41.1615,,,,,9.79
16564,39.6001,-32.0640,,,,,9.15
16589,39.6034,-37.9905,,,,,6.48
16635,39.6263,-44.7328,,,,,7.46
16634,39.6291,-44.7077,,,,,7.86
16756,39.6349,-61.3802,,,,,7.95
16840,39.6390,-67.5442,,,,,9.03
16699,39.6844,-52.9508,,,,,7.35
16651,39.6864,-44.1544,,,,,8.13
16602,39.6927,-30.5993,,,,,7.65
16744,39.7365,-54.8372,,,,,7.64
16865,39.7679,-65.3318,,,,,9.46
16734,39.7698,-53.1489,,,,,8.16
16743,39.7814,-52.9348,,,,,6.78
16816,39.8198,-60.5474,,,,,7.59
16698,39.8210,-43.8016,,,,,8.46
16676,39.8467,-36.9347,,,,,8.69
16755,39.8544,-49.1483,,,,,7.69
16717,39.8603,-40.7334,,,,,8.69
16891,39.8821,-64.2817,,,,,6.55
16939,39.8936,-66.9573,,,,,7.11
16690,39.8968,-34.5103,,,,,8.29
16864,39.9026,-61.5331,,,,,8.34
16795,39.9080,-54.4169,,,,,8.94
16852,39.9160,-59.5675,,,,,7.62
16716,39.9205,-36.8862,,,,,8.15
16899,39.9355,-62.6964,,,,,7.55
16853,39.9359,-59.5687,,,,,7.68
16742,39.9383,-40.0007,,,,,8.35
16715,39.9456,-35.0243,,,,,7.34
16714,39.9484,-33.9001,,,,,8.3
16724,39.9495,-35.5128,,,,,8.56
16768,39.9515,-44.4811,,,,,8.72
16963,39.9620,-66.1184,,,,,7.5
16921,40.0034,-62.1525,,,,,7.95
16880,40.0069,-57.6681,,,,,7.85
16733,40.0103,-30.6337,,,,,6.52
16905,40.0132,-61.3542,,,,,9.44
16904,40.0151,-60.2215,,,,,9.23
17073,40.1099,-69.9184,,,,,8.33
16879,40.1183,-52.8089,,,,,8.69
16785,40.1276,-31.4674,,,,,7.56
16789,40.1325,-36.4939,,,,,7.79
16878,40.1328,-51.7884,,,,,8.04
17071,40.1569,-69.0832,,,,,8.33
16784,40.1614,-30.1354,,,,,8.01
17072,40.1668,-69.2330,,,,,6.58
16950,40.1817,-58.1372,,,,,7.87
16830,40.2023,-37.5482,,,,,9.26
16851,40.2158,-41.2999,,,,,7.7
16839,40.2207,-38.6512,,,,,9.66
16931,40.2769,-51.4409,,,,,8.55
16890,40.2789,-42.0364,,,,,8.4
16877,40.2867,-39.5963,,,,,9.51
16991,40.3448,-55.9759,,,,,8.89
16990,40.3594,-53.3201,,,,,7.82
16930,40.3792,-41.6792,,,,,9.37
